timestamp,cycle_id,machine_id,operator_id,phase,engine_hours,engine_rpm,fuel_rate_l_hr,bucket_load_pct,hydraulic_pressure_bar,hydraulic_temp_c,boom_angle_deg,arm_angle_deg,bucket_angle_deg,machine_speed_kmh,seatbelt_status,task_type,soil_condition,load_condition
2026-08-10T10:54:04,CYC_0326,EXC001,OP_EXP_002,DIG,1540.503,1797,24.63,83.9,270.5,73.8,21.9,68.0,81.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:05,CYC_0326,EXC001,OP_EXP_002,DIG,1540.503,1882,23.68,90.5,273.4,71.4,25.2,66.2,87.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:06,CYC_0326,EXC001,OP_EXP_002,LIFT,1540.503,1827,19.02,94.9,238.9,75.1,31.3,62.1,83.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:07,CYC_0326,EXC001,OP_EXP_002,LIFT,1540.504,1807,18.49,92.0,238.7,76.7,29.8,71.1,88.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:08,CYC_0326,EXC001,OP_EXP_002,LIFT,1540.504,1754,17.91,95.0,239.8,79.2,35.5,70.1,88.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:09,CYC_0326,EXC001,OP_EXP_002,LIFT,1540.504,1791,18.86,89.6,246.3,76.8,42.3,71.4,91.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:10,CYC_0326,EXC001,OP_EXP_002,LIFT,1540.504,1730,20.66,94.7,237.2,71.8,48.6,69.3,87.7,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:11,CYC_0326,EXC001,OP_EXP_002,LIFT,1540.505,1794,18.77,94.6,244.2,73.6,49.1,66.5,83.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:12,CYC_0326,EXC001,OP_EXP_002,LIFT,1540.505,1799,19.08,92.1,240.4,74.2,52.7,66.0,86.2,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:13,CYC_0326,EXC001,OP_EXP_002,SWING,1540.505,1642,17.06,93.6,192.3,70.5,54.9,66.1,86.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:14,CYC_0326,EXC001,OP_EXP_002,SWING,1540.506,1659,15.13,95.4,189.6,72.3,53.6,69.3,87.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:15,CYC_0326,EXC001,OP_EXP_002,SWING,1540.506,1667,17.66,91.0,176.6,73.3,57.9,73.8,87.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:16,CYC_0326,EXC001,OP_EXP_002,SWING,1540.506,1681,16.86,91.6,188.2,72.8,52.8,65.3,86.4,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:17,CYC_0326,EXC001,OP_EXP_002,SWING,1540.506,1637,18.18,94.5,190.3,74.6,55.5,70.1,89.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:18,CYC_0326,EXC001,OP_EXP_002,SWING,1540.507,1685,16.36,97.4,187.2,72.8,54.0,71.4,85.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:19,CYC_0326,EXC001,OP_EXP_002,DUMP,1540.507,1669,17.21,90.0,194.1,73.0,49.1,71.2,87.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:20,CYC_0326,EXC001,OP_EXP_002,DUMP,1540.507,1670,17.92,76.3,201.5,73.9,53.5,73.0,79.5,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:21,CYC_0326,EXC001,OP_EXP_002,DUMP,1540.507,1723,19.18,62.7,191.2,74.7,52.2,70.7,68.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:22,CYC_0326,EXC001,OP_EXP_002,DUMP,1540.508,1705,16.42,49.0,204.7,73.3,53.5,67.9,55.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:23,CYC_0326,EXC001,OP_EXP_002,DUMP,1540.508,1759,17.85,35.3,179.1,74.3,52.1,70.5,48.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:24,CYC_0326,EXC001,OP_EXP_002,DUMP,1540.508,1683,16.59,21.7,184.1,78.5,54.5,72.0,38.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:25,CYC_0326,EXC001,OP_EXP_002,REPOSITION,1540.509,1779,16.5,5.0,146.8,77.4,35.3,46.1,29.4,1.79,FASTENED,excavation,hard,heavy
2026-08-10T10:54:26,CYC_0326,EXC001,OP_EXP_002,REPOSITION,1540.509,1775,16.59,5.0,153.0,73.6,34.9,40.5,26.0,1.59,FASTENED,excavation,hard,heavy
2026-08-10T10:54:27,CYC_0326,EXC001,OP_EXP_002,REPOSITION,1540.509,1678,18.86,5.0,154.7,75.9,32.8,41.5,31.3,1.66,FASTENED,excavation,hard,heavy
2026-08-10T10:54:28,CYC_0326,EXC001,OP_EXP_002,REPOSITION,1540.509,1740,18.88,5.0,155.2,71.0,40.1,47.0,33.6,1.99,FASTENED,excavation,hard,heavy
2026-08-10T10:54:29,CYC_0326,EXC001,OP_EXP_002,REPOSITION,1540.51,1689,15.11,5.0,163.2,73.2,36.3,47.0,32.8,2.59,FASTENED,excavation,hard,heavy
2026-08-10T10:54:30,CYC_0326,EXC001,OP_EXP_002,REPOSITION,1540.51,1699,19.81,5.0,145.3,75.2,34.0,47.5,32.1,1.83,FASTENED,excavation,hard,heavy
2026-08-10T10:54:31,CYC_0326,EXC001,OP_EXP_002,REPOSITION,1540.51,1719,15.58,5.0,177.9,70.2,34.0,47.2,35.5,2.49,FASTENED,excavation,hard,heavy
2026-08-10T10:54:32,CYC_0326,EXC001,OP_EXP_002,REPOSITION,1540.511,1802,17.73,5.0,142.4,76.4,33.3,43.6,35.4,2.19,FASTENED,excavation,hard,heavy
2026-08-10T10:54:33,CYC_0326,EXC001,OP_EXP_002,REPOSITION,1540.511,1808,18.24,5.0,174.3,79.1,37.4,43.4,30.1,2.35,FASTENED,excavation,hard,heavy
2026-08-10T10:54:34,CYC_0326,EXC001,OP_EXP_002,REPOSITION,1540.511,1760,20.7,5.0,168.9,74.7,36.4,44.5,34.5,2.86,FASTENED,excavation,hard,heavy
2026-08-10T10:54:41,CYC_0327,EXC002,OP_EXP_002,DIG,2245.0,1853,21.43,25.0,268.0,76.6,22.7,38.3,25.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:42,CYC_0327,EXC002,OP_EXP_002,DIG,2245.001,1866,23.28,31.5,302.3,74.1,24.1,45.1,37.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:43,CYC_0327,EXC002,OP_EXP_002,DIG,2245.001,1841,24.33,38.1,293.6,74.4,21.0,49.1,39.5,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:44,CYC_0327,EXC002,OP_EXP_002,DIG,2245.001,1866,23.84,44.6,289.5,74.2,20.8,51.7,51.7,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:45,CYC_0327,EXC002,OP_EXP_002,DIG,2245.001,1821,23.05,51.2,257.3,72.3,21.2,53.9,53.5,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:46,CYC_0327,EXC002,OP_EXP_002,DIG,2245.002,1916,21.99,57.7,272.8,75.8,25.6,56.9,60.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:47,CYC_0327,EXC002,OP_EXP_002,DIG,2245.002,1893,24.97,64.3,322.1,74.3,25.0,56.9,62.7,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:48,CYC_0327,EXC002,OP_EXP_002,DIG,2245.002,1814,23.53,70.8,312.0,74.5,24.6,57.9,62.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:49,CYC_0327,EXC002,OP_EXP_002,DIG,2245.003,1836,23.34,77.4,275.1,76.3,23.3,62.7,72.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:50,CYC_0327,EXC002,OP_EXP_002,DIG,2245.003,1849,24.24,83.9,299.2,76.2,20.8,64.0,81.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:51,CYC_0327,EXC002,OP_EXP_002,DIG,2245.003,1874,22.73,90.5,290.7,75.4,27.5,69.9,85.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:52,CYC_0327,EXC002,OP_EXP_002,LIFT,2245.003,1810,22.42,90.4,245.6,76.5,33.2,64.2,90.5,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:53,CYC_0327,EXC002,OP_EXP_002,LIFT,2245.004,1762,23.03,90.4,228.3,74.1,34.2,67.1,91.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:54,CYC_0327,EXC002,OP_EXP_002,LIFT,2245.004,1747,22.41,90.6,279.8,71.1,34.0,72.1,83.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:55,CYC_0327,EXC002,OP_EXP_002,LIFT,2245.004,1791,23.95,94.5,244.9,74.2,44.9,71.2,88.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:56,CYC_0327,EXC002,OP_EXP_002,LIFT,2245.004,1756,21.31,93.6,239.7,72.3,45.6,67.1,85.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:57,CYC_0327,EXC002,OP_EXP_002,LIFT,2245.005,1750,21.47,96.0,263.7,72.9,49.5,66.2,91.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:58,CYC_0327,EXC002,OP_EXP_002,LIFT,2245.005,1846,20.98,100.4,260.5,71.9,51.4,67.0,90.2,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:54:59,CYC_0327,EXC002,OP_EXP_002,SWING,2245.005,1654,17.46,96.1,172.2,73.6,53.3,70.0,90.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:00,CYC_0327,EXC002,OP_EXP_002,SWING,2245.006,1680,17.01,88.0,165.6,73.7,53.9,64.4,86.7,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:01,CYC_0327,EXC002,OP_EXP_002,SWING,2245.006,1695,17.32,94.6,189.7,72.6,54.6,71.7,87.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:02,CYC_0327,EXC002,OP_EXP_002,SWING,2245.006,1654,17.11,91.4,176.7,74.3,51.3,71.0,83.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:03,CYC_0327,EXC002,OP_EXP_002,SWING,2245.006,1596,16.87,91.5,175.3,76.8,50.3,66.9,85.7,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:04,CYC_0327,EXC002,OP_EXP_002,SWING,2245.007,1648,18.18,95.4,192.1,73.7,54.4,65.5,84.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:05,CYC_0327,EXC002,OP_EXP_002,DUMP,2245.007,1680,18.57,90.0,188.4,79.1,47.7,70.3,84.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:06,CYC_0327,EXC002,OP_EXP_002,DUMP,2245.007,1697,18.61,73.6,184.2,72.7,53.0,67.0,75.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:07,CYC_0327,EXC002,OP_EXP_002,DUMP,2245.008,1668,18.2,57.2,198.9,72.3,49.9,64.7,59.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:08,CYC_0327,EXC002,OP_EXP_002,DUMP,2245.008,1754,18.38,40.8,163.8,70.8,52.7,69.0,49.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:09,CYC_0327,EXC002,OP_EXP_002,DUMP,2245.008,1672,16.68,24.4,182.7,71.4,52.1,65.1,44.4,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:10,CYC_0327,EXC002,OP_EXP_002,REPOSITION,2245.008,1794,18.94,5.0,162.8,73.1,33.9,39.6,32.2,2.11,FASTENED,excavation,hard,heavy
2026-08-10T10:55:11,CYC_0327,EXC002,OP_EXP_002,REPOSITION,2245.009,1710,20.91,5.0,167.2,71.5,38.0,39.7,28.6,2.19,FASTENED,excavation,hard,heavy
2026-08-10T10:55:12,CYC_0327,EXC002,OP_EXP_002,REPOSITION,2245.009,1689,18.28,5.0,156.8,81.4,35.4,44.7,31.1,1.69,FASTENED,excavation,hard,heavy
2026-08-10T10:55:13,CYC_0327,EXC002,OP_EXP_002,REPOSITION,2245.009,1697,21.52,5.0,168.3,75.9,35.4,40.2,34.7,2.6,FASTENED,excavation,hard,heavy
2026-08-10T10:55:14,CYC_0327,EXC002,OP_EXP_002,REPOSITION,2245.009,1685,20.7,5.0,169.3,70.9,32.4,45.8,37.2,2.58,FASTENED,excavation,hard,heavy
2026-08-10T10:55:15,CYC_0327,EXC002,OP_EXP_002,REPOSITION,2245.01,1754,19.8,5.0,130.0,74.2,35.2,47.5,31.4,2.08,FASTENED,excavation,hard,heavy
2026-08-10T10:55:16,CYC_0327,EXC002,OP_EXP_002,REPOSITION,2245.01,1693,16.83,5.0,166.6,72.4,32.7,46.3,35.4,1.27,FASTENED,excavation,hard,heavy
2026-08-10T10:55:17,CYC_0327,EXC002,OP_EXP_002,REPOSITION,2245.01,1682,18.77,5.0,148.4,75.9,31.8,41.3,30.4,2.55,FASTENED,excavation,hard,heavy
2026-08-10T10:55:18,CYC_0327,EXC002,OP_EXP_002,REPOSITION,2245.011,1720,20.76,5.0,197.0,69.1,32.5,47.3,29.1,2.16,FASTENED,excavation,hard,heavy
2026-08-10T10:55:25,CYC_0328,EXC003,OP_EXP_002,DIG,912.0,1788,21.45,25.0,288.6,74.7,25.1,45.1,31.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:26,CYC_0328,EXC003,OP_EXP_002,DIG,912.001,1867,21.91,31.5,261.9,73.8,26.0,41.3,36.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:27,CYC_0328,EXC003,OP_EXP_002,DIG,912.001,1986,24.43,38.1,251.9,72.5,24.4,42.6,42.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:28,CYC_0328,EXC003,OP_EXP_002,DIG,912.001,1872,19.96,44.6,278.0,69.4,20.4,53.1,51.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:29,CYC_0328,EXC003,OP_EXP_002,DIG,912.001,1886,20.37,51.2,278.2,71.9,22.8,45.0,56.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:30,CYC_0328,EXC003,OP_EXP_002,DIG,912.002,1837,25.91,57.7,281.9,73.6,22.5,52.3,59.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:31,CYC_0328,EXC003,OP_EXP_002,DIG,912.002,1786,21.2,64.3,285.6,74.1,24.0,55.4,65.5,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:32,CYC_0328,EXC003,OP_EXP_002,DIG,912.002,1858,19.85,70.8,274.9,70.2,23.4,60.6,62.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:33,CYC_0328,EXC003,OP_EXP_002,DIG,912.003,1807,20.93,77.4,292.8,76.2,23.2,67.1,77.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:34,CYC_0328,EXC003,OP_EXP_002,DIG,912.003,1904,22.12,83.9,260.4,73.4,21.6,68.9,73.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:35,CYC_0328,EXC003,OP_EXP_002,DIG,912.003,1824,21.76,90.5,245.9,73.1,24.4,68.8,86.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:36,CYC_0328,EXC003,OP_EXP_002,LIFT,912.003,1756,19.2,92.8,225.8,73.6,28.0,74.5,82.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:37,CYC_0328,EXC003,OP_EXP_002,LIFT,912.004,1728,19.65,92.2,233.7,78.1,30.1,70.4,90.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:38,CYC_0328,EXC003,OP_EXP_002,LIFT,912.004,1707,19.55,101.1,273.8,73.8,35.1,72.5,88.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:39,CYC_0328,EXC003,OP_EXP_002,LIFT,912.004,1753,17.24,97.1,209.8,74.5,41.2,65.4,90.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:40,CYC_0328,EXC003,OP_EXP_002,LIFT,912.004,1709,19.62,94.6,255.0,73.2,49.7,62.5,85.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:41,CYC_0328,EXC003,OP_EXP_002,LIFT,912.005,1731,16.67,91.7,222.6,72.0,50.6,71.5,83.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:42,CYC_0328,EXC003,OP_EXP_002,SWING,912.005,1712,13.64,94.0,181.4,71.3,58.1,69.9,88.5,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:43,CYC_0328,EXC003,OP_EXP_002,SWING,912.005,1638,15.91,99.0,187.6,72.2,56.9,68.5,84.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:44,CYC_0328,EXC003,OP_EXP_002,SWING,912.006,1664,14.4,92.5,200.4,75.9,55.3,67.1,87.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:45,CYC_0328,EXC003,OP_EXP_002,SWING,912.006,1688,14.81,91.1,196.8,75.6,52.4,69.3,86.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:46,CYC_0328,EXC003,OP_EXP_002,SWING,912.006,1622,15.04,97.2,189.0,69.1,53.3,62.8,87.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:47,CYC_0328,EXC003,OP_EXP_002,SWING,912.006,1635,16.53,99.7,178.9,72.2,52.9,65.5,85.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:48,CYC_0328,EXC003,OP_EXP_002,SWING,912.007,1669,15.37,97.4,193.1,69.7,54.0,68.8,85.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:49,CYC_0328,EXC003,OP_EXP_002,DUMP,912.007,1676,16.15,90.0,170.2,73.8,55.2,72.3,86.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:50,CYC_0328,EXC003,OP_EXP_002,DUMP,912.007,1651,16.04,76.3,189.4,74.0,51.9,70.8,80.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:51,CYC_0328,EXC003,OP_EXP_002,DUMP,912.008,1731,17.12,62.7,178.1,76.3,49.5,65.3,62.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:52,CYC_0328,EXC003,OP_EXP_002,DUMP,912.008,1744,15.31,49.0,187.0,71.3,49.6,69.7,55.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:53,CYC_0328,EXC003,OP_EXP_002,DUMP,912.008,1646,18.26,35.3,180.2,78.5,52.8,70.0,47.2,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:54,CYC_0328,EXC003,OP_EXP_002,DUMP,912.008,1777,16.91,21.7,200.9,71.4,54.0,68.2,38.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:55:55,CYC_0328,EXC003,OP_EXP_002,REPOSITION,912.009,1681,17.24,5.0,134.1,71.9,35.1,45.3,36.4,2.82,FASTENED,excavation,hard,heavy
2026-08-10T10:55:56,CYC_0328,EXC003,OP_EXP_002,REPOSITION,912.009,1701,18.31,5.0,164.7,74.6,32.8,49.3,28.4,2.21,FASTENED,excavation,hard,heavy
2026-08-10T10:55:57,CYC_0328,EXC003,OP_EXP_002,REPOSITION,912.009,1718,16.89,5.0,179.5,72.4,37.6,50.7,32.8,2.33,FASTENED,excavation,hard,heavy
2026-08-10T10:55:58,CYC_0328,EXC003,OP_EXP_002,REPOSITION,912.009,1681,17.75,5.0,170.4,74.7,35.5,40.8,33.6,2.61,FASTENED,excavation,hard,heavy
2026-08-10T10:55:59,CYC_0328,EXC003,OP_EXP_002,REPOSITION,912.01,1741,18.21,5.0,137.1,72.1,33.1,45.9,30.7,3.02,FASTENED,excavation,hard,heavy
2026-08-10T10:56:00,CYC_0328,EXC003,OP_EXP_002,REPOSITION,912.01,1661,15.69,5.0,175.1,73.9,35.5,44.1,38.3,2.66,FASTENED,excavation,hard,heavy
2026-08-10T10:56:01,CYC_0328,EXC003,OP_EXP_002,REPOSITION,912.01,1701,16.77,5.0,170.3,76.2,34.2,45.4,29.6,1.86,FASTENED,excavation,hard,heavy
2026-08-10T10:56:02,CYC_0328,EXC003,OP_EXP_002,REPOSITION,912.011,1658,17.03,5.0,172.4,70.0,33.9,43.8,31.8,2.05,FASTENED,excavation,hard,heavy
2026-08-10T10:56:03,CYC_0328,EXC003,OP_EXP_002,REPOSITION,912.011,1685,18.8,5.0,201.2,74.8,36.9,41.6,29.7,2.3,FASTENED,excavation,hard,heavy
2026-08-10T10:56:09,CYC_0329,EXC004,OP_EXP_002,DIG,1820.0,1866,25.46,25.0,251.5,71.6,25.7,47.4,26.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:10,CYC_0329,EXC004,OP_EXP_002,DIG,1820.001,1846,23.34,31.5,288.2,76.0,21.9,46.5,39.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:11,CYC_0329,EXC004,OP_EXP_002,DIG,1820.001,1883,23.94,38.1,279.1,74.6,25.4,45.2,41.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:12,CYC_0329,EXC004,OP_EXP_002,DIG,1820.001,1844,23.84,44.6,257.9,73.6,25.7,56.2,46.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:13,CYC_0329,EXC004,OP_EXP_002,DIG,1820.001,1897,25.19,51.2,245.7,76.0,21.7,46.7,53.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:14,CYC_0329,EXC004,OP_EXP_002,DIG,1820.002,1847,24.57,57.7,265.1,69.7,28.9,54.1,55.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:15,CYC_0329,EXC004,OP_EXP_002,DIG,1820.002,1836,25.45,64.3,267.6,75.3,22.5,55.9,63.2,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:16,CYC_0329,EXC004,OP_EXP_002,DIG,1820.002,1878,22.59,70.8,221.8,73.8,26.6,60.5,73.5,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:17,CYC_0329,EXC004,OP_EXP_002,DIG,1820.003,1929,23.23,77.4,272.1,72.4,24.3,65.5,76.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:18,CYC_0329,EXC004,OP_EXP_002,DIG,1820.003,1927,25.73,83.9,294.5,74.4,27.7,66.7,87.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:19,CYC_0329,EXC004,OP_EXP_002,DIG,1820.003,1861,22.8,90.5,249.5,73.6,23.1,64.8,83.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:20,CYC_0329,EXC004,OP_EXP_002,LIFT,1820.003,1759,18.6,94.9,222.4,72.4,31.9,74.7,84.5,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:21,CYC_0329,EXC004,OP_EXP_002,LIFT,1820.004,1856,18.79,97.3,248.8,74.1,35.4,64.7,85.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:22,CYC_0329,EXC004,OP_EXP_002,LIFT,1820.004,1825,20.67,100.9,219.9,75.0,41.0,69.6,89.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:23,CYC_0329,EXC004,OP_EXP_002,LIFT,1820.004,1791,20.23,95.3,217.9,75.1,37.5,71.6,88.2,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:24,CYC_0329,EXC004,OP_EXP_002,LIFT,1820.004,1851,18.04,91.5,253.2,77.7,45.5,70.4,85.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:25,CYC_0329,EXC004,OP_EXP_002,LIFT,1820.005,1705,18.97,98.8,245.4,74.9,52.8,71.3,82.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:26,CYC_0329,EXC004,OP_EXP_002,LIFT,1820.005,1816,20.15,92.1,248.0,75.4,52.6,72.7,86.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:27,CYC_0329,EXC004,OP_EXP_002,SWING,1820.005,1672,18.42,98.3,191.5,72.7,55.1,68.5,84.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:28,CYC_0329,EXC004,OP_EXP_002,SWING,1820.006,1622,15.66,94.3,178.9,74.2,49.8,66.3,87.8,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:29,CYC_0329,EXC004,OP_EXP_002,SWING,1820.006,1644,17.11,91.7,185.6,72.2,52.9,70.1,87.1,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:30,CYC_0329,EXC004,OP_EXP_002,SWING,1820.006,1674,17.31,85.8,172.4,72.3,54.1,63.6,82.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:31,CYC_0329,EXC004,OP_EXP_002,SWING,1820.006,1735,16.97,89.7,194.6,74.1,51.2,67.9,85.9,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:32,CYC_0329,EXC004,OP_EXP_002,SWING,1820.007,1656,16.58,94.5,174.9,76.4,53.1,69.0,88.0,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:33,CYC_0329,EXC004,OP_EXP_002,DUMP,1820.007,1691,15.66,90.0,205.9,73.4,52.7,77.6,88.4,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:34,CYC_0329,EXC004,OP_EXP_002,DUMP,1820.007,1681,18.29,73.6,213.7,73.9,53.4,74.8,71.3,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:35,CYC_0329,EXC004,OP_EXP_002,DUMP,1820.007,1687,19.26,57.2,174.7,74.9,54.3,71.1,61.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:36,CYC_0329,EXC004,OP_EXP_002,DUMP,1820.008,1770,17.43,40.8,206.5,72.5,50.0,76.1,53.5,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:37,CYC_0329,EXC004,OP_EXP_002,DUMP,1820.008,1741,17.72,24.4,182.9,73.5,48.7,72.9,40.6,0.0,FASTENED,excavation,hard,heavy
2026-08-10T10:56:38,CYC_0329,EXC004,OP_EXP_002,REPOSITION,1820.008,1782,16.34,5.0,194.2,74.5,33.1,41.4,37.0,2.65,FASTENED,excavation,hard,heavy
2026-08-10T10:56:39,CYC_0329,EXC004,OP_EXP_002,REPOSITION,1820.009,1777,20.44,5.0,176.0,73.1,41.1,48.6,33.0,1.97,FASTENED,excavation,hard,heavy
2026-08-10T10:56:40,CYC_0329,EXC004,OP_EXP_002,REPOSITION,1820.009,1710,19.66,5.0,188.0,75.8,34.8,41.3,28.8,2.58,FASTENED,excavation,hard,heavy
2026-08-10T10:56:41,CYC_0329,EXC004,OP_EXP_002,REPOSITION,1820.009,1589,14.32,5.0,158.1,75.1,38.9,44.6,35.8,1.6,FASTENED,excavation,hard,heavy
2026-08-10T10:56:42,CYC_0329,EXC004,OP_EXP_002,REPOSITION,1820.009,1645,19.3,5.0,141.4,71.0,36.0,42.7,27.5,3.09,FASTENED,excavation,hard,heavy
2026-08-10T10:56:43,CYC_0329,EXC004,OP_EXP_002,REPOSITION,1820.01,1669,18.03,5.0,205.1,74.4,36.5,47.6,26.7,2.5,FASTENED,excavation,hard,heavy
2026-08-10T10:56:44,CYC_0329,EXC004,OP_EXP_002,REPOSITION,1820.01,1674,15.83,5.0,140.8,73.5,37.4,45.1,37.1,2.4,FASTENED,excavation,hard,heavy
